agent1_strategy,agent1_reward,agent2_strategy,agent2_reward,temptation,reward,punishment,sucker,agent1_final_strategy,agent1_defection_ratio,agent2_final_strategy,agent2_defection_ratio,agent1_updating_times,agent2_updating_times,model
3000.0,7000.0,3000.0,7000.0,1.47,1.0,0.0,-0.4,1.0,0.9847142696380615,1.0,0.9855714440345764,1750.0,1750.0,alternative
3000.0,1000.0,3000.0,1000.0,1.26,1.0,0.0,-0.83,1.0,0.9703333377838135,1.0,0.9459999799728394,750.0,750.0,alternative
3000.0,4000.0,3000.0,4000.0,1.06,1.0,0.0,-0.94,1.0,0.9810000061988831,1.0,0.9557499885559082,1000.0,1000.0,alternative
10000.0,8000.0,3000.0,9000.0,1.23,1.0,0.0,-0.06,1.0,0.9779000282287598,1.0,0.9865999817848206,2500.0,2250.0,alternative
4000.0,4000.0,4000.0,4000.0,1.96,1.0,0.0,-0.04,0.0,0.44350001215934753,0.0,0.19625000655651093,1000.0,1000.0,alternative
3000.0,1000.0,3000.0,4000.0,1.26,1.0,0.0,-0.2,1.0,0.9792500138282776,1.0,0.9614999890327454,750.0,1000.0,alternative
3000.0,1000.0,3000.0,1000.0,1.79,1.0,0.0,-0.7,1.0,0.9666666388511658,1.0,0.9446666836738586,750.0,750.0,alternative
7000.0,9000.0,7000.0,9000.0,2.27,1.0,0.0,-0.9,1.0,0.9860000014305115,1.0,0.9777777791023254,2250.0,2250.0,alternative
5000.0,9000.0,7000.0,5000.0,1.36,1.0,0.0,-0.32,1.0,0.9632222056388855,1.0,0.9815555810928345,2250.0,1750.0,alternative
3000.0,1000.0,3000.0,6000.0,2.5,1.0,0.0,-0.56,1.0,0.9819999933242798,1.0,0.984000027179718,750.0,1500.0,alternative
3000.0,2000.0,3000.0,3000.0,2.79,1.0,0.0,-0.88,1.0,0.9806666374206543,1.0,0.9683333039283752,750.0,750.0,alternative
3000.0,3000.0,3000.0,4000.0,1.24,1.0,0.0,-0.51,1.0,0.9789999723434448,1.0,0.9760000109672546,750.0,1000.0,alternative
