,agent1_strategy_converge,agent1_reward_converge,agent1_network_converge,temptation,reward,punishment,sucker,agent1_final_strategy,agent1_defection_ratio,loss,agent1_playing_times,model,opponent,h,epsilon_decay,game
385,6000.0,2000.0,6000.0,2.4,1.0,0.0,-0.85,0,0.02683333307504654,0.06047636220792307,6000,LSTMQN,TitForTat,2,0.99,PD
386,7000.0,5000.0,7000.0,1.23,1.0,0.0,-0.94,0,0.03414285555481911,0.03836578039819375,7000,LSTMQN,TitForTat,2,0.99,PD
387,6000.0,2000.0,6000.0,1.49,1.0,0.0,-0.14,0,0.02266666665673256,0.03201961540776421,6000,LSTMQN,TitForTat,2,0.99,PD
388,3000.0,2000.0,4000.0,1.75,1.0,0.0,-0.4,0,0.039250001311302185,0.050805574302216217,4000,LSTMQN,TitForTat,2,0.99,PD
389,10000.0,2000.0,9000.0,1.01,1.0,0.0,-0.3,0,0.01769999973475933,0.020420676910107505,10000,LSTMQN,TitForTat,2,0.99,PD
390,3000.0,2000.0,4000.0,2.12,1.0,0.0,-0.98,0,0.04774999991059303,0.06558502325093053,4000,LSTMQN,TitForTat,2,0.99,PD
391,10000.0,2000.0,9000.0,1.02,1.0,0.0,-0.04,0,0.017100000753998756,0.01827721384288594,10000,LSTMQN,TitForTat,2,0.99,PD
392,10000.0,2000.0,9000.0,1.01,1.0,0.0,-0.18,0,0.01730000041425228,0.01951525760008727,10000,LSTMQN,TitForTat,2,0.99,PD
393,7000.0,6000.0,6000.0,2.68,1.0,0.0,-0.79,0,0.043142858892679214,0.04668128813382925,7000,LSTMQN,TitForTat,2,0.99,PD
394,,2000.0,6000.0,2.74,1.0,0.0,-0.82,0,0.02290000021457672,0.03861704806093538,10000,LSTMQN,TitForTat,2,0.99,PD
395,6000.0,5000.0,6000.0,2.43,1.0,0.0,-0.82,0,0.03766666725277901,0.05024789203564326,6000,LSTMQN,TitForTat,2,0.99,PD
396,3000.0,2000.0,4000.0,1.38,1.0,0.0,-0.7,0,0.04075000062584877,0.05014317970432,4000,LSTMQN,TitForTat,2,0.99,PD
397,8000.0,2000.0,8000.0,1.01,1.0,0.0,-0.48,0,0.021124999970197678,0.02650532862848362,8000,LSTMQN,TitForTat,2,0.99,PD
398,3000.0,2000.0,4000.0,2.01,1.0,0.0,-0.57,0,0.041749998927116394,0.053902217697673525,4000,LSTMQN,TitForTat,2,0.99,PD
399,6000.0,5000.0,5000.0,1.64,1.0,0.0,-0.71,0,0.035999998450279236,0.044067129442696196,6000,LSTMQN,TitForTat,2,0.99,PD
400,3000.0,2000.0,4000.0,1.92,1.0,0.0,-0.63,0,0.05550000071525574,0.04109697310453156,4000,LSTMQN,TitForTat,2,0.995,PD
401,7000.0,2000.0,7000.0,1.01,1.0,0.0,-0.06,0,0.0231428574770689,0.022274909989055094,7000,LSTMQN,TitForTat,2,0.995,PD
402,3000.0,2000.0,4000.0,1.24,1.0,0.0,-0.28,0,0.03200000151991844,0.028597354429729476,4000,LSTMQN,TitForTat,2,0.995,PD
403,3000.0,2000.0,4000.0,1.39,1.0,0.0,-0.41,0,0.0377499982714653,0.0322408132667996,4000,LSTMQN,TitForTat,2,0.995,PD
404,3000.0,2000.0,4000.0,1.74,1.0,0.0,-0.85,0,0.04075000062584877,0.03683118247891871,4000,LSTMQN,TitForTat,2,0.995,PD
405,3000.0,2000.0,4000.0,2.4,1.0,0.0,-0.85,0,0.04650000110268593,0.047958113889569325,4000,LSTMQN,TitForTat,2,0.995,PD
406,3000.0,2000.0,4000.0,1.23,1.0,0.0,-0.94,0,0.03175000101327896,0.03082842090164572,4000,LSTMQN,TitForTat,2,0.995,PD
407,3000.0,2000.0,4000.0,1.49,1.0,0.0,-0.14,0,0.03849999979138374,0.045445693514120256,4000,LSTMQN,TitForTat,2,0.995,PD
408,3000.0,2000.0,4000.0,1.75,1.0,0.0,-0.4,0,0.039500001817941666,0.040141189406279434,4000,LSTMQN,TitForTat,2,0.995,PD
409,3000.0,2000.0,4000.0,1.01,1.0,0.0,-0.3,0,0.030249999836087227,0.028662283499825105,4000,LSTMQN,TitForTat,2,0.995,PD
410,3000.0,2000.0,4000.0,2.12,1.0,0.0,-0.98,0,0.04374999925494194,0.04344042647752639,4000,LSTMQN,TitForTat,2,0.995,PD
411,8000.0,7000.0,7000.0,1.02,1.0,0.0,-0.04,0,0.02187499962747097,0.019621548349747407,8000,LSTMQN,TitForTat,2,0.995,PD
412,3000.0,2000.0,4000.0,1.01,1.0,0.0,-0.18,0,0.032249998301267624,0.02991206212860247,4000,LSTMQN,TitForTat,2,0.995,PD
413,6000.0,2000.0,4000.0,2.68,1.0,0.0,-0.79,0,0.03350000083446503,0.035240289551785015,6000,LSTMQN,TitForTat,2,0.995,PD
414,6000.0,2000.0,4000.0,2.74,1.0,0.0,-0.82,0,0.050999999046325684,0.043457638423209,6000,LSTMQN,TitForTat,2,0.995,PD
415,3000.0,2000.0,4000.0,2.43,1.0,0.0,-0.82,0,0.06724999845027924,0.058041816830855755,4000,LSTMQN,TitForTat,2,0.995,PD
416,3000.0,2000.0,4000.0,1.38,1.0,0.0,-0.7,0,0.03700000047683716,0.0307596142749015,4000,LSTMQN,TitForTat,2,0.995,PD
417,3000.0,2000.0,4000.0,1.01,1.0,0.0,-0.48,0,0.02850000001490116,0.029951337426221414,4000,LSTMQN,TitForTat,2,0.995,PD
418,3000.0,2000.0,4000.0,2.01,1.0,0.0,-0.57,0,0.04924999922513962,0.043723164819753156,4000,LSTMQN,TitForTat,2,0.995,PD
419,3000.0,2000.0,4000.0,1.64,1.0,0.0,-0.71,0,0.039500001817941666,0.03495354485185413,4000,LSTMQN,TitForTat,2,0.995,PD
420,6000.0,6000.0,6000.0,1.92,1.0,0.0,-0.63,0,0.019833333790302277,0.03015243263255976,6000,LSTMQN,TitForTat,5,0.95,PD
421,8000.0,2000.0,8000.0,1.01,1.0,0.0,-0.06,0,0.023874999955296516,0.026735549179214686,8000,LSTMQN,TitForTat,5,0.95,PD
422,6000.0,2000.0,5000.0,1.24,1.0,0.0,-0.28,0,0.04466666653752327,0.040000910630292874,6000,LSTMQN,TitForTat,5,0.95,PD
423,6000.0,3000.0,6000.0,1.39,1.0,0.0,-0.41,0,0.13650000095367432,0.03558882462484554,6000,LSTMQN,TitForTat,5,0.95,PD
424,6000.0,3000.0,5000.0,1.74,1.0,0.0,-0.85,0,0.10716667026281357,0.059091633641142866,6000,LSTMQN,TitForTat,5,0.95,PD
425,6000.0,3000.0,6000.0,2.4,1.0,0.0,-0.85,0,0.1366666704416275,0.06711343942376914,6000,LSTMQN,TitForTat,5,0.95,PD
426,6000.0,3000.0,5000.0,1.23,1.0,0.0,-0.94,0,0.09950000047683716,0.05161490954962053,6000,LSTMQN,TitForTat,5,0.95,PD
427,6000.0,2000.0,5000.0,1.49,1.0,0.0,-0.14,0,0.056833334267139435,0.048177515667419096,6000,LSTMQN,TitForTat,5,0.95,PD
428,6000.0,3000.0,6000.0,1.75,1.0,0.0,-0.4,0,0.16500000655651093,0.03379649578599627,6000,LSTMQN,TitForTat,5,0.95,PD
429,8000.0,2000.0,8000.0,1.01,1.0,0.0,-0.3,0,0.038874998688697815,0.030919308684937002,8000,LSTMQN,TitForTat,5,0.95,PD
430,,3000.0,10000.0,2.12,1.0,0.0,-0.98,0,0.5267999768257141,0.06245321494320701,10000,LSTMQN,TitForTat,5,0.95,PD
431,6000.0,2000.0,5000.0,1.02,1.0,0.0,-0.04,0,0.04500000178813934,0.031488491651059006,6000,LSTMQN,TitForTat,5,0.95,PD
432,8000.0,2000.0,8000.0,1.01,1.0,0.0,-0.18,0,0.03500000014901161,0.02993678109784102,8000,LSTMQN,TitForTat,5,0.95,PD
433,8000.0,9000.0,,2.68,1.0,0.0,-0.79,0,0.5146999955177307,0.0960633764569683,10000,LSTMQN,TitForTat,5,0.95,PD
434,,2000.0,10000.0,2.74,1.0,0.0,-0.82,0,0.5221999883651733,0.07620028136411927,10000,LSTMQN,TitForTat,5,0.95,PD
435,,,,2.43,1.0,0.0,-0.82,0,0.5213000178337097,0.06943183668973897,10000,LSTMQN,TitForTat,5,0.95,PD
436,6000.0,2000.0,6000.0,1.38,1.0,0.0,-0.7,0,0.05849999934434891,0.06087603434988479,6000,LSTMQN,TitForTat,5,0.95,PD
437,6000.0,2000.0,6000.0,1.01,1.0,0.0,-0.48,0,0.052000001072883606,0.04366554820293652,6000,LSTMQN,TitForTat,5,0.95,PD
438,6000.0,3000.0,5000.0,2.01,1.0,0.0,-0.57,0,0.10066666454076767,0.05638955980825411,6000,LSTMQN,TitForTat,5,0.95,PD
439,6000.0,3000.0,6000.0,1.64,1.0,0.0,-0.71,0,0.10700000077486038,0.054196615035204,6000,LSTMQN,TitForTat,5,0.95,PD
440,6000.0,2000.0,6000.0,1.92,1.0,0.0,-0.63,0,0.05299999937415123,0.06277593395237119,6000,LSTMQN,TitForTat,5,0.99,PD
441,9000.0,2000.0,8000.0,1.01,1.0,0.0,-0.06,0,0.017999999225139618,0.018592274392957214,9000,LSTMQN,TitForTat,5,0.99,PD
442,6000.0,2000.0,6000.0,1.24,1.0,0.0,-0.28,0,0.024833332747220993,0.03382725987954235,6000,LSTMQN,TitForTat,5,0.99,PD
443,6000.0,6000.0,6000.0,1.39,1.0,0.0,-0.41,0,0.027000000700354576,0.03823219219567128,6000,LSTMQN,TitForTat,5,0.99,PD
444,6000.0,2000.0,5000.0,1.74,1.0,0.0,-0.85,0,0.02566666714847088,0.05102572828165343,6000,LSTMQN,TitForTat,5,0.99,PD
445,6000.0,2000.0,4000.0,2.4,1.0,0.0,-0.85,0,0.028833333402872086,0.06496334635008257,6000,LSTMQN,TitForTat,5,0.99,PD
446,6000.0,2000.0,6000.0,1.23,1.0,0.0,-0.94,0,0.021833334118127823,0.042446527572282296,6000,LSTMQN,TitForTat,5,0.99,PD
447,7000.0,7000.0,7000.0,1.49,1.0,0.0,-0.14,0,0.04242857173085213,0.03343588084105552,7000,LSTMQN,TitForTat,5,0.99,PD
448,6000.0,2000.0,4000.0,1.75,1.0,0.0,-0.4,0,0.03233333304524422,0.049363797681365264,6000,LSTMQN,TitForTat,5,0.99,PD
449,8000.0,2000.0,8000.0,1.01,1.0,0.0,-0.3,0,0.01924999989569187,0.024956067263586464,8000,LSTMQN,TitForTat,5,0.99,PD
450,6000.0,2000.0,5000.0,2.12,1.0,0.0,-0.98,0,0.02683333307504654,0.060544266684714944,6000,LSTMQN,TitForTat,5,0.99,PD
451,8000.0,2000.0,8000.0,1.02,1.0,0.0,-0.04,0,0.019874999299645424,0.020826982828284074,8000,LSTMQN,TitForTat,5,0.99,PD
452,9000.0,2000.0,8000.0,1.01,1.0,0.0,-0.18,0,0.018666666001081467,0.02056637902636563,9000,LSTMQN,TitForTat,5,0.99,PD
453,7000.0,5000.0,6000.0,2.68,1.0,0.0,-0.79,0,0.05585714429616928,0.062420965036885816,7000,LSTMQN,TitForTat,5,0.99,PD
454,6000.0,5000.0,5000.0,2.74,1.0,0.0,-0.82,0,0.03883333504199982,0.07011957053511825,6000,LSTMQN,TitForTat,5,0.99,PD
455,6000.0,2000.0,4000.0,2.43,1.0,0.0,-0.82,0,0.028833333402872086,0.06709168299584792,6000,LSTMQN,TitForTat,5,0.99,PD
456,6000.0,2000.0,7000.0,1.38,1.0,0.0,-0.7,0,0.021285714581608772,0.0349040122896963,7000,LSTMQN,TitForTat,5,0.99,PD
457,8000.0,2000.0,8000.0,1.01,1.0,0.0,-0.48,0,0.01912499964237213,0.027479024408263133,8000,LSTMQN,TitForTat,5,0.99,PD
458,6000.0,2000.0,4000.0,2.01,1.0,0.0,-0.57,0,0.02800000086426735,0.05336717114179184,6000,LSTMQN,TitForTat,5,0.99,PD
459,6000.0,2000.0,7000.0,1.64,1.0,0.0,-0.71,0,0.02257142774760723,0.038280534188190836,7000,LSTMQN,TitForTat,5,0.99,PD
460,6000.0,2000.0,6000.0,1.92,1.0,0.0,-0.63,0,0.05400000140070915,0.07118916104855817,6000,LSTMQN,TitForTat,5,0.995,PD
461,9000.0,2000.0,8000.0,1.01,1.0,0.0,-0.06,0,0.023000000044703484,0.01864057123559769,9000,LSTMQN,TitForTat,5,0.995,PD
462,3000.0,2000.0,4000.0,1.24,1.0,0.0,-0.28,0,0.051750000566244125,0.050614906622660785,4000,LSTMQN,TitForTat,5,0.995,PD
463,3000.0,2000.0,4000.0,1.39,1.0,0.0,-0.41,0,0.05375000089406967,0.06257187801126494,4000,LSTMQN,TitForTat,5,0.995,PD
464,6000.0,2000.0,5000.0,1.74,1.0,0.0,-0.85,0,0.054666668176651,0.0607007035820651,6000,LSTMQN,TitForTat,5,0.995,PD
465,6000.0,2000.0,5000.0,2.4,1.0,0.0,-0.85,0,0.04766666516661644,0.0662242887380814,6000,LSTMQN,TitForTat,5,0.995,PD
466,6000.0,2000.0,6000.0,1.23,1.0,0.0,-0.94,0,0.04600000008940697,0.046045081057534014,6000,LSTMQN,TitForTat,5,0.995,PD
467,3000.0,2000.0,4000.0,1.49,1.0,0.0,-0.14,0,0.04650000110268593,0.05099955796972925,4000,LSTMQN,TitForTat,5,0.995,PD
468,3000.0,2000.0,4000.0,1.75,1.0,0.0,-0.4,0,0.07374999672174454,0.0767204600618173,4000,LSTMQN,TitForTat,5,0.995,PD
469,3000.0,2000.0,4000.0,1.01,1.0,0.0,-0.3,0,0.039000000804662704,0.04354874000313914,4000,LSTMQN,TitForTat,5,0.995,PD
470,6000.0,2000.0,6000.0,2.12,1.0,0.0,-0.98,0,0.07050000131130219,0.05903858244510575,6000,LSTMQN,TitForTat,5,0.995,PD
471,8000.0,8000.0,8000.0,1.02,1.0,0.0,-0.04,0,0.025499999523162842,0.0207269852651436,8000,LSTMQN,TitForTat,5,0.995,PD
472,8000.0,2000.0,8000.0,1.01,1.0,0.0,-0.18,0,0.02449999935925007,0.022935106319373372,8000,LSTMQN,TitForTat,5,0.995,PD
473,6000.0,6000.0,6000.0,2.68,1.0,0.0,-0.79,0,0.08399999886751175,0.09889884325899002,6000,LSTMQN,TitForTat,5,0.995,PD
474,6000.0,2000.0,5000.0,2.74,1.0,0.0,-0.82,0,0.047833334654569626,0.07034869985753897,6000,LSTMQN,TitForTat,5,0.995,PD
475,6000.0,2000.0,5000.0,2.43,1.0,0.0,-0.82,0,0.047833334654569626,0.06317406738919484,6000,LSTMQN,TitForTat,5,0.995,PD
476,6000.0,2000.0,6000.0,1.38,1.0,0.0,-0.7,0,0.04600000008940697,0.04152948102819447,6000,LSTMQN,TitForTat,5,0.995,PD
477,3000.0,2000.0,4000.0,1.01,1.0,0.0,-0.48,0,0.05000000074505806,0.04910905238216956,4000,LSTMQN,TitForTat,5,0.995,PD
478,6000.0,2000.0,6000.0,2.01,1.0,0.0,-0.57,0,0.052000001072883606,0.06509874178837888,6000,LSTMQN,TitForTat,5,0.995,PD
479,6000.0,2000.0,6000.0,1.64,1.0,0.0,-0.71,0,0.04600000008940697,0.04539716108338825,6000,LSTMQN,TitForTat,5,0.995,PD
480,,,,1.92,1.0,0.0,-0.63,1,0.5414999723434448,0.047771133394534954,10000,LSTMQN,TitForTat,7,0.95,PD
481,8000.0,7000.0,8000.0,1.01,1.0,0.0,-0.06,0,0.029249999672174454,0.026776683810131714,8000,LSTMQN,TitForTat,7,0.95,PD
482,7000.0,2000.0,7000.0,1.24,1.0,0.0,-0.28,0,0.03557142987847328,0.034673158836979426,7000,LSTMQN,TitForTat,7,0.95,PD
483,7000.0,6000.0,8000.0,1.39,1.0,0.0,-0.41,0,0.016499999910593033,0.01985117848697645,8000,LSTMQN,TitForTat,7,0.95,PD
484,,10000.0,,1.74,1.0,0.0,-0.85,1,0.5593000054359436,0.03748879254542832,10000,LSTMQN,TitForTat,7,0.95,PD
485,,,,2.4,1.0,0.0,-0.85,0,0.531000018119812,0.06367917245239989,10000,LSTMQN,TitForTat,7,0.95,PD
486,3000.0,2000.0,3000.0,1.23,1.0,0.0,-0.94,0,0.18833333253860474,0.09285380777806175,3000,LSTMQN,TitForTat,7,0.95,PD
487,,2000.0,,1.49,1.0,0.0,-0.14,0,0.5097000002861023,0.06404288377162054,10000,LSTMQN,TitForTat,7,0.95,PD
488,6000.0,2000.0,6000.0,1.75,1.0,0.0,-0.4,0,0.061000000685453415,0.042394850802965914,6000,LSTMQN,TitForTat,7,0.95,PD
489,8000.0,2000.0,8000.0,1.01,1.0,0.0,-0.3,0,0.013000000268220901,0.015989949832674787,8000,LSTMQN,TitForTat,7,0.95,PD
490,,8000.0,,2.12,1.0,0.0,-0.98,1,0.5511000156402588,0.04392058124900874,10000,LSTMQN,TitForTat,7,0.95,PD
491,9000.0,2000.0,9000.0,1.02,1.0,0.0,-0.04,0,0.019999999552965164,0.021364056060137915,9000,LSTMQN,TitForTat,7,0.95,PD
492,7000.0,7000.0,8000.0,1.01,1.0,0.0,-0.18,0,0.011500000022351742,0.015546393740679624,8000,LSTMQN,TitForTat,7,0.95,PD
493,,8000.0,10000.0,2.68,1.0,0.0,-0.79,0,0.5185999870300293,0.076157693600904,10000,LSTMQN,TitForTat,7,0.95,PD
494,,,,2.74,1.0,0.0,-0.82,1,0.5254999995231628,0.07646792390678712,10000,LSTMQN,TitForTat,7,0.95,PD
495,,8000.0,,2.43,1.0,0.0,-0.82,0,0.5314000248908997,0.0631321658047748,10000,LSTMQN,TitForTat,7,0.95,PD
496,6000.0,2000.0,7000.0,1.38,1.0,0.0,-0.7,0,0.06428571790456772,0.06088254268222851,7000,LSTMQN,TitForTat,7,0.95,PD
497,8000.0,6000.0,8000.0,1.01,1.0,0.0,-0.48,0,0.012625000439584255,0.017140755018052643,8000,LSTMQN,TitForTat,7,0.95,PD
498,,8000.0,10000.0,2.01,1.0,0.0,-0.57,0,0.5188000202178955,0.06447475306349963,10000,LSTMQN,TitForTat,7,0.95,PD
499,,10000.0,,1.64,1.0,0.0,-0.71,1,0.5618000030517578,0.040056443500400475,10000,LSTMQN,TitForTat,7,0.95,PD
500,6000.0,2000.0,5000.0,1.92,1.0,0.0,-0.63,0,0.05833333358168602,0.056073900028430074,6000,LSTMQN,TitForTat,7,0.99,PD
501,8000.0,2000.0,9000.0,1.01,1.0,0.0,-0.06,0,0.017777778208255768,0.01804289413339361,9000,LSTMQN,TitForTat,7,0.99,PD
502,8000.0,7000.0,8000.0,1.24,1.0,0.0,-0.28,0,0.02237500064074993,0.027512167180820835,8000,LSTMQN,TitForTat,7,0.99,PD
503,7000.0,2000.0,8000.0,1.39,1.0,0.0,-0.41,0,0.02225000038743019,0.0294249805561006,8000,LSTMQN,TitForTat,7,0.99,PD
504,6000.0,2000.0,5000.0,1.74,1.0,0.0,-0.85,0,0.026333333924412727,0.0556131818070444,6000,LSTMQN,TitForTat,7,0.99,PD
505,6000.0,2000.0,6000.0,2.4,1.0,0.0,-0.85,0,0.02683333307504654,0.06114846954505686,6000,LSTMQN,TitForTat,7,0.99,PD
506,6000.0,2000.0,6000.0,1.23,1.0,0.0,-0.94,0,0.01966666616499424,0.04605129512234113,6000,LSTMQN,TitForTat,7,0.99,PD
507,8000.0,7000.0,8000.0,1.49,1.0,0.0,-0.14,0,0.02512500062584877,0.027938932691507424,8000,LSTMQN,TitForTat,7,0.99,PD
508,7000.0,7000.0,8000.0,1.75,1.0,0.0,-0.4,0,0.029374999925494194,0.03680960465710573,8000,LSTMQN,TitForTat,7,0.99,PD
509,8000.0,7000.0,8000.0,1.01,1.0,0.0,-0.3,0,0.017875000834465027,0.02335392077952495,8000,LSTMQN,TitForTat,7,0.99,PD
510,6000.0,2000.0,5000.0,2.12,1.0,0.0,-0.98,0,0.027499999850988388,0.06286007387955342,6000,LSTMQN,TitForTat,7,0.99,PD
511,9000.0,2000.0,9000.0,1.02,1.0,0.0,-0.04,0,0.018111111596226692,0.018005054762170913,9000,LSTMQN,TitForTat,7,0.99,PD
512,8000.0,2000.0,8000.0,1.01,1.0,0.0,-0.18,0,0.01875000074505806,0.022208246239562676,8000,LSTMQN,TitForTat,7,0.99,PD
513,7000.0,7000.0,8000.0,2.68,1.0,0.0,-0.79,0,0.03412500023841858,0.05878690678342493,8000,LSTMQN,TitForTat,7,0.99,PD
514,10000.0,7000.0,7000.0,2.74,1.0,0.0,-0.82,0,0.03440000116825104,0.04992350475300387,10000,LSTMQN,TitForTat,7,0.99,PD
515,6000.0,2000.0,6000.0,2.43,1.0,0.0,-0.82,0,0.03033333271741867,0.06744617553083929,6000,LSTMQN,TitForTat,7,0.99,PD
516,6000.0,2000.0,7000.0,1.38,1.0,0.0,-0.7,0,0.020571429282426834,0.034829768102795575,7000,LSTMQN,TitForTat,7,0.99,PD
517,8000.0,7000.0,8000.0,1.01,1.0,0.0,-0.48,0,0.01837499998509884,0.026407407999480458,8000,LSTMQN,TitForTat,7,0.99,PD
518,7000.0,2000.0,7000.0,2.01,1.0,0.0,-0.57,0,0.03257142752408981,0.04856748714644816,7000,LSTMQN,TitForTat,7,0.99,PD
519,7000.0,7000.0,6000.0,1.64,1.0,0.0,-0.71,0,0.029571428894996643,0.04448637182894381,7000,LSTMQN,TitForTat,7,0.99,PD
520,6000.0,2000.0,6000.0,1.92,1.0,0.0,-0.63,0,0.0806666687130928,0.06405642095173306,6000,LSTMQN,TitForTat,7,0.995,PD
521,8000.0,2000.0,9000.0,1.01,1.0,0.0,-0.06,0,0.021888889372348785,0.018412037548311184,9000,LSTMQN,TitForTat,7,0.995,PD
522,3000.0,2000.0,4000.0,1.24,1.0,0.0,-0.28,0,0.0442500002682209,0.04885014837752997,4000,LSTMQN,TitForTat,7,0.995,PD
523,6000.0,2000.0,6000.0,1.39,1.0,0.0,-0.41,0,0.03466666489839554,0.033629540119306446,6000,LSTMQN,TitForTat,7,0.995,PD
524,6000.0,2000.0,5000.0,1.74,1.0,0.0,-0.85,0,0.06133333221077919,0.08114024736719629,6000,LSTMQN,TitForTat,7,0.995,PD
525,6000.0,2000.0,6000.0,2.4,1.0,0.0,-0.85,0,0.0754999965429306,0.07785546367917928,6000,LSTMQN,TitForTat,7,0.995,PD
526,6000.0,2000.0,6000.0,1.23,1.0,0.0,-0.94,0,0.0403333343565464,0.05731949398352704,6000,LSTMQN,TitForTat,7,0.995,PD
527,7000.0,7000.0,7000.0,1.49,1.0,0.0,-0.14,0,0.03871428593993187,0.033533650579440556,7000,LSTMQN,TitForTat,7,0.995,PD
528,6000.0,2000.0,6000.0,1.75,1.0,0.0,-0.4,0,0.046166665852069855,0.04860090613704171,6000,LSTMQN,TitForTat,7,0.995,PD
529,6000.0,2000.0,5000.0,1.01,1.0,0.0,-0.3,0,0.02800000086426735,0.03141663120171867,6000,LSTMQN,TitForTat,7,0.995,PD
530,6000.0,2000.0,6000.0,2.12,1.0,0.0,-0.98,0,0.0793333351612091,0.088437747993833,6000,LSTMQN,TitForTat,7,0.995,PD
531,7000.0,7000.0,9000.0,1.02,1.0,0.0,-0.04,0,0.02155555598437786,0.01814975560451003,9000,LSTMQN,TitForTat,7,0.995,PD
532,8000.0,2000.0,8000.0,1.01,1.0,0.0,-0.18,0,0.025499999523162842,0.023058117414598286,8000,LSTMQN,TitForTat,7,0.995,PD
533,6000.0,2000.0,6000.0,2.68,1.0,0.0,-0.79,0,0.04466666653752327,0.06310374591741844,6000,LSTMQN,TitForTat,7,0.995,PD
534,6000.0,2000.0,7000.0,2.74,1.0,0.0,-0.82,0,0.07571428269147873,0.08589393942808683,7000,LSTMQN,TitForTat,7,0.995,PD
535,6000.0,2000.0,6000.0,2.43,1.0,0.0,-0.82,0,0.06683333218097687,0.08363790958329234,6000,LSTMQN,TitForTat,7,0.995,PD
536,6000.0,2000.0,5000.0,1.38,1.0,0.0,-0.7,0,0.036666665226221085,0.05215034543166424,6000,LSTMQN,TitForTat,7,0.995,PD
537,6000.0,2000.0,5000.0,1.01,1.0,0.0,-0.48,0,0.028999999165534973,0.03185790074144133,6000,LSTMQN,TitForTat,7,0.995,PD
538,6000.0,2000.0,6000.0,2.01,1.0,0.0,-0.57,0,0.07050000131130219,0.07072851291843728,6000,LSTMQN,TitForTat,7,0.995,PD
539,6000.0,2000.0,6000.0,1.64,1.0,0.0,-0.71,0,0.060499999672174454,0.07567643917082384,6000,LSTMQN,TitForTat,7,0.995,PD
540,8000.0,2000.0,7000.0,1.92,1.0,0.0,-0.63,0,0.02462499961256981,0.026211339708772402,8000,LSTMQN,TitForTat,10,0.95,PD
541,8000.0,2000.0,8000.0,1.01,1.0,0.0,-0.06,0,0.011500000022351742,0.014070191902199965,8000,LSTMQN,TitForTat,10,0.95,PD
542,7000.0,7000.0,7000.0,1.24,1.0,0.0,-0.28,0,0.01600000075995922,0.020031317226669895,7000,LSTMQN,TitForTat,10,0.95,PD
543,7000.0,2000.0,7000.0,1.39,1.0,0.0,-0.41,0,0.04857143014669418,0.04059634547597795,7000,LSTMQN,TitForTat,10,0.95,PD
544,6000.0,2000.0,6000.0,1.74,1.0,0.0,-0.85,0,0.08133333176374435,0.057293857445216013,6000,LSTMQN,TitForTat,10,0.95,PD
545,8000.0,7000.0,8000.0,2.4,1.0,0.0,-0.85,0,0.0215000007301569,0.030793537333709545,8000,LSTMQN,TitForTat,10,0.95,PD
546,7000.0,8000.0,7000.0,1.23,1.0,0.0,-0.94,0,0.01575000025331974,0.022473181771247314,8000,LSTMQN,TitForTat,10,0.95,PD
547,7000.0,4000.0,7000.0,1.49,1.0,0.0,-0.14,0,0.01914285682141781,0.020842715358098077,7000,LSTMQN,TitForTat,10,0.95,PD
548,8000.0,7000.0,7000.0,1.75,1.0,0.0,-0.4,0,0.07137499749660492,0.04469452489531087,8000,LSTMQN,TitForTat,10,0.95,PD
549,7000.0,5000.0,8000.0,1.01,1.0,0.0,-0.3,0,0.010374999605119228,0.015081709840487664,8000,LSTMQN,TitForTat,10,0.95,PD
550,7000.0,7000.0,7000.0,2.12,1.0,0.0,-0.98,0,0.023000000044703484,0.03400594810679304,7000,LSTMQN,TitForTat,10,0.95,PD
551,8000.0,2000.0,8000.0,1.02,1.0,0.0,-0.04,0,0.02462499961256981,0.02657537469931759,8000,LSTMQN,TitForTat,10,0.95,PD
552,7000.0,2000.0,8000.0,1.01,1.0,0.0,-0.18,0,0.011749999597668648,0.014799530936916567,8000,LSTMQN,TitForTat,10,0.95,PD
553,10000.0,7000.0,8000.0,2.68,1.0,0.0,-0.79,0,0.02239999920129776,0.025940118551437456,10000,LSTMQN,TitForTat,10,0.95,PD
554,,4000.0,,2.74,1.0,0.0,-0.82,0,0.5432999730110168,0.08423839788899953,10000,LSTMQN,TitForTat,10,0.95,PD
555,6000.0,5000.0,5000.0,2.43,1.0,0.0,-0.82,0,0.3151666522026062,0.060000714466604085,6000,LSTMQN,TitForTat,10,0.95,PD
556,7000.0,4000.0,7000.0,1.38,1.0,0.0,-0.7,0,0.017428571358323097,0.024325125754098523,7000,LSTMQN,TitForTat,10,0.95,PD
557,7000.0,7000.0,8000.0,1.01,1.0,0.0,-0.48,0,0.04650000110268593,0.03208424953145028,8000,LSTMQN,TitForTat,10,0.95,PD
558,8000.0,7000.0,8000.0,2.01,1.0,0.0,-0.57,0,0.0215000007301569,0.025662146208242833,8000,LSTMQN,TitForTat,10,0.95,PD
559,7000.0,4000.0,8000.0,1.64,1.0,0.0,-0.71,0,0.01862500049173832,0.02385664555315185,8000,LSTMQN,TitForTat,10,0.95,PD
560,6000.0,2000.0,5000.0,1.92,1.0,0.0,-0.63,0,0.027000000700354576,0.05112637245615951,6000,LSTMQN,TitForTat,10,0.99,PD
561,8000.0,2000.0,8000.0,1.01,1.0,0.0,-0.06,0,0.017500000074505806,0.01941055792550291,8000,LSTMQN,TitForTat,10,0.99,PD
